CMDLINE C:\Users\lenovo\Anaconda3\python.exe revdet_profiling.py
MEM 131.375000 1563633970.6644
MEM 131.375000 1563633970.7652
MEM 131.375000 1563633970.8659
MEM 131.375000 1563633970.9666
MEM 131.375000 1563633971.0674
MEM 131.375000 1563633971.1681
MEM 131.375000 1563633971.2688
MEM 131.375000 1563633971.3696
MEM 131.375000 1563633971.4703
MEM 131.375000 1563633971.5710
MEM 131.375000 1563633971.6718
MEM 131.375000 1563633971.7725
MEM 131.375000 1563633971.8734
MEM 131.375000 1563633971.9741
MEM 131.375000 1563633972.0748
MEM 131.375000 1563633972.1756
MEM 131.375000 1563633972.2763
MEM 131.375000 1563633972.3770
MEM 131.375000 1563633972.4778
MEM 131.375000 1563633972.5785
MEM 131.375000 1563633972.6792
MEM 131.375000 1563633972.7799
MEM 131.375000 1563633972.8808
MEM 131.625000 1563633972.9815
MEM 131.625000 1563633973.0822
MEM 131.625000 1563633973.1830
MEM 131.625000 1563633973.2837
MEM 131.625000 1563633973.3844
MEM 131.625000 1563633973.4852
MEM 131.628906 1563633973.5859
MEM 132.390625 1563633973.6866
MEM 132.390625 1563633973.7874
MEM 132.390625 1563633973.8882
MEM 132.390625 1563633973.9889
MEM 132.390625 1563633974.0896
MEM 132.390625 1563633974.1903
MEM 132.390625 1563633974.2911
MEM 132.390625 1563633974.3918
MEM 132.390625 1563633974.4925
MEM 132.390625 1563633974.5933
MEM 132.390625 1563633974.6940
MEM 132.390625 1563633974.7947
MEM 132.390625 1563633974.8955
MEM 132.390625 1563633974.9962
MEM 132.390625 1563633975.0969
MEM 132.390625 1563633975.1976
MEM 132.390625 1563633975.2983
MEM 132.390625 1563633975.3991
MEM 132.507812 1563633975.4998
MEM 132.601562 1563633975.6005
MEM 132.601562 1563633975.7013
MEM 132.601562 1563633975.8020
MEM 132.601562 1563633975.9027
MEM 132.601562 1563633976.0035
MEM 132.601562 1563633976.1042
MEM 132.601562 1563633976.2049
MEM 132.609375 1563633976.3056
MEM 135.207031 1563633976.4064
MEM 135.210938 1563633976.5071
MEM 135.210938 1563633976.6078
MEM 135.210938 1563633976.7079
MEM 135.210938 1563633976.8087
MEM 135.210938 1563633976.9094
MEM 135.210938 1563633977.0101
MEM 135.210938 1563633977.1109
MEM 135.210938 1563633977.2116
MEM 135.210938 1563633977.3123
MEM 135.210938 1563633977.4124
MEM 135.210938 1563633977.5131
MEM 135.210938 1563633977.6139
MEM 135.210938 1563633977.7145
MEM 135.210938 1563633977.8153
MEM 135.210938 1563633977.9160
MEM 135.210938 1563633978.0167
MEM 135.210938 1563633978.1175
MEM 135.210938 1563633978.2182
MEM 135.210938 1563633978.3190
MEM 135.210938 1563633978.4197
MEM 135.210938 1563633978.5204
MEM 135.210938 1563633978.6212
MEM 135.210938 1563633978.7219
MEM 135.210938 1563633978.8226
MEM 135.210938 1563633978.9234
MEM 135.210938 1563633979.0240
MEM 135.210938 1563633979.1248
MEM 135.210938 1563633979.2255
MEM 135.210938 1563633979.3263
MEM 135.210938 1563633979.4270
MEM 135.210938 1563633979.5277
MEM 135.210938 1563633979.6284
MEM 135.210938 1563633979.7292
MEM 135.210938 1563633979.8299
MEM 135.210938 1563633979.9306
MEM 135.210938 1563633980.0314
MEM 135.210938 1563633980.1322
MEM 135.210938 1563633980.2329
MEM 135.210938 1563633980.3336
MEM 135.210938 1563633980.4344
MEM 135.210938 1563633980.5351
MEM 135.210938 1563633980.6358
MEM 135.210938 1563633980.7366
MEM 135.210938 1563633980.8373
MEM 135.210938 1563633980.9380
MEM 135.210938 1563633981.0383
MEM 135.210938 1563633981.1391
MEM 135.210938 1563633981.2398
MEM 135.210938 1563633981.3406
MEM 135.210938 1563633981.4413
MEM 135.210938 1563633981.5420
MEM 135.210938 1563633981.6428
MEM 135.210938 1563633981.7434
MEM 135.210938 1563633981.8435
MEM 135.210938 1563633981.9438
MEM 135.210938 1563633982.0446
MEM 135.210938 1563633982.1453
MEM 135.210938 1563633982.2461
MEM 135.210938 1563633982.3468
MEM 135.210938 1563633982.4475
MEM 135.210938 1563633982.5483
MEM 135.210938 1563633982.6490
MEM 135.210938 1563633982.7497
MEM 135.210938 1563633982.8504
MEM 135.210938 1563633982.9512
MEM 135.210938 1563633983.0519
MEM 135.210938 1563633983.1526
MEM 135.210938 1563633983.2534
MEM 135.210938 1563633983.3541
MEM 135.210938 1563633983.4548
MEM 135.210938 1563633983.5556
MEM 135.210938 1563633983.6563
MEM 135.210938 1563633983.7570
MEM 135.210938 1563633983.8577
MEM 135.210938 1563633983.9584
MEM 135.210938 1563633984.0592
MEM 135.210938 1563633984.1599
MEM 135.210938 1563633984.2607
MEM 135.210938 1563633984.3614
MEM 135.210938 1563633984.4621
MEM 135.210938 1563633984.5629
MEM 135.210938 1563633984.6636
MEM 135.210938 1563633984.7643
MEM 135.210938 1563633984.8651
MEM 135.210938 1563633984.9658
MEM 135.210938 1563633985.0665
MEM 135.210938 1563633985.1673
MEM 135.210938 1563633985.2680
MEM 135.210938 1563633985.3687
MEM 135.210938 1563633985.4694
MEM 135.210938 1563633985.5702
MEM 135.210938 1563633985.6709
MEM 135.210938 1563633985.7716
MEM 135.210938 1563633985.8724
MEM 135.210938 1563633985.9731
MEM 135.210938 1563633986.0738
MEM 135.210938 1563633986.1745
MEM 135.210938 1563633986.2753
MEM 135.210938 1563633986.3760
MEM 135.210938 1563633986.4768
MEM 135.210938 1563633986.5775
MEM 135.210938 1563633986.6782
MEM 135.210938 1563633986.7789
MEM 135.210938 1563633986.8797
MEM 135.210938 1563633986.9804
MEM 135.210938 1563633987.0811
MEM 135.222656 1563633987.1819
MEM 135.222656 1563633987.2826
MEM 135.222656 1563633987.3833
MEM 135.222656 1563633987.4841
MEM 135.222656 1563633987.5848
MEM 135.222656 1563633987.6855
MEM 135.156250 1563633987.7862
MEM 135.156250 1563633987.8869
MEM 132.214844 1563633987.9877
MEM 132.214844 1563633988.0884
MEM 132.214844 1563633988.1892
MEM 132.214844 1563633988.2899
MEM 132.214844 1563633988.3906
MEM 132.218750 1563633988.4914
MEM 132.218750 1563633988.5920
MEM 132.218750 1563633988.6928
MEM 132.218750 1563633988.7935
MEM 132.218750 1563633988.8943
MEM 132.218750 1563633988.9950
MEM 132.218750 1563633989.0957
MEM 132.218750 1563633989.1959
MEM 132.218750 1563633989.2966
MEM 132.218750 1563633989.3973
MEM 132.218750 1563633989.4981
MEM 132.218750 1563633989.5988
MEM 132.218750 1563633989.6995
MEM 132.218750 1563633989.8003
MEM 132.218750 1563633989.9010
MEM 132.218750 1563633990.0017
MEM 132.218750 1563633990.1024
MEM 132.218750 1563633990.2031
MEM 132.218750 1563633990.3039
MEM 132.218750 1563633990.4046
MEM 132.218750 1563633990.5054
MEM 132.218750 1563633990.6061
MEM 132.218750 1563633990.7068
MEM 132.222656 1563633990.8076
MEM 132.222656 1563633990.9080
MEM 132.222656 1563633991.0090
MEM 132.222656 1563633991.1097
MEM 132.222656 1563633991.2105
MEM 132.222656 1563633991.3112
MEM 132.222656 1563633991.4120
MEM 132.222656 1563633991.5127
MEM 132.222656 1563633991.6134
MEM 132.222656 1563633991.7142
MEM 132.488281 1563633991.8149
MEM 132.488281 1563633991.9156
MEM 132.488281 1563633992.0163
MEM 132.488281 1563633992.1170
MEM 132.488281 1563633992.2178
MEM 132.488281 1563633992.3185
MEM 132.488281 1563633992.4192
MEM 132.488281 1563633992.5200
MEM 132.488281 1563633992.6207
MEM 132.488281 1563633992.7214
MEM 132.488281 1563633992.8222
MEM 132.488281 1563633992.9229
MEM 132.488281 1563633993.0237
MEM 132.488281 1563633993.1243
MEM 132.488281 1563633993.2246
MEM 132.488281 1563633993.3253
MEM 132.488281 1563633993.4261
MEM 132.488281 1563633993.5268
MEM 132.488281 1563633993.6275
MEM 132.488281 1563633993.7282
MEM 132.488281 1563633993.8290
MEM 132.488281 1563633993.9297
MEM 132.488281 1563633994.0304
MEM 132.488281 1563633994.1312
MEM 132.488281 1563633994.2319
MEM 132.488281 1563633994.3326
MEM 132.488281 1563633994.4333
MEM 132.488281 1563633994.5341
MEM 132.488281 1563633994.6348
MEM 132.488281 1563633994.7355
MEM 132.488281 1563633994.8362
MEM 132.488281 1563633994.9370
MEM 132.488281 1563633995.0377
MEM 132.488281 1563633995.1385
MEM 132.488281 1563633995.2392
MEM 132.488281 1563633995.3399
MEM 132.488281 1563633995.4407
MEM 132.488281 1563633995.5414
MEM 132.488281 1563633995.6421
MEM 132.488281 1563633995.7430
MEM 132.488281 1563633995.8437
MEM 132.488281 1563633995.9445
MEM 132.488281 1563633996.0452
MEM 132.488281 1563633996.1459
MEM 133.980469 1563633996.2467
MEM 132.207031 1563633996.3474
MEM 132.207031 1563633996.4481
MEM 132.207031 1563633996.5488
MEM 132.207031 1563633996.6495
MEM 132.207031 1563633996.7503
MEM 132.207031 1563633996.8510
MEM 132.207031 1563633996.9517
MEM 132.226562 1563633997.0525
MEM 132.226562 1563633997.1532
MEM 134.093750 1563633997.2539
MEM 136.531250 1563633997.3547
MEM 136.410156 1563633997.4554
MEM 136.410156 1563633997.5562
MEM 136.410156 1563633997.6569
MEM 136.414062 1563633997.7576
MEM 136.414062 1563633997.8583
MEM 133.792969 1563633997.9591
MEM 133.808594 1563633998.0598
MEM 133.808594 1563633998.1605
MEM 133.808594 1563633998.2613
MEM 133.808594 1563633998.3620
MEM 133.835938 1563633998.4627
MEM 133.839844 1563633998.5635
MEM 133.839844 1563633998.6642
MEM 133.839844 1563633998.7649
MEM 133.839844 1563633998.8656
MEM 133.839844 1563633998.9664
MEM 133.839844 1563633999.0671
MEM 133.839844 1563633999.1678
MEM 133.839844 1563633999.2686
MEM 133.839844 1563633999.3693
MEM 133.847656 1563633999.4698
MEM 133.847656 1563633999.5705
MEM 133.847656 1563633999.6712
MEM 133.847656 1563633999.7720
MEM 133.847656 1563633999.8727
MEM 133.847656 1563633999.9731
MEM 133.847656 1563634000.0739
MEM 133.847656 1563634000.1746
MEM 133.878906 1563634000.2752
MEM 133.882812 1563634000.3760
MEM 133.882812 1563634000.4767
MEM 133.882812 1563634000.5774
MEM 133.898438 1563634000.6781
MEM 133.898438 1563634000.7788
MEM 133.898438 1563634000.8796
MEM 133.898438 1563634000.9803
MEM 133.898438 1563634001.0811
MEM 133.898438 1563634001.1818
MEM 133.898438 1563634001.2825
MEM 133.898438 1563634001.3833
MEM 133.898438 1563634001.4840
MEM 133.898438 1563634001.5847
MEM 133.898438 1563634001.6854
MEM 133.898438 1563634001.7862
MEM 133.898438 1563634001.8869
MEM 133.898438 1563634001.9877
MEM 133.898438 1563634002.0884
MEM 133.898438 1563634002.1892
MEM 133.898438 1563634002.2892
MEM 133.898438 1563634002.3900
MEM 133.898438 1563634002.4907
MEM 133.898438 1563634002.5914
MEM 133.898438 1563634002.6921
MEM 133.898438 1563634002.7929
MEM 133.898438 1563634002.8936
MEM 133.898438 1563634002.9943
MEM 133.898438 1563634003.0950
MEM 133.898438 1563634003.1958
MEM 133.898438 1563634003.2965
MEM 133.898438 1563634003.3973
MEM 133.898438 1563634003.4980
MEM 133.898438 1563634003.5987
MEM 133.898438 1563634003.6995
MEM 133.898438 1563634003.8002
MEM 133.898438 1563634003.9009
MEM 133.898438 1563634004.0016
MEM 133.898438 1563634004.1024
MEM 133.898438 1563634004.2031
MEM 133.898438 1563634004.3038
MEM 133.898438 1563634004.4046
MEM 133.898438 1563634004.5053
MEM 133.898438 1563634004.6060
MEM 133.898438 1563634004.7068
MEM 133.898438 1563634004.8075
MEM 133.898438 1563634004.9082
MEM 133.898438 1563634005.0089
MEM 133.898438 1563634005.1096
MEM 133.898438 1563634005.2104
MEM 133.898438 1563634005.3111
MEM 133.898438 1563634005.4118
MEM 133.898438 1563634005.5126
MEM 133.898438 1563634005.6133
MEM 133.898438 1563634005.7141
MEM 133.902344 1563634005.8148
MEM 133.902344 1563634005.9155
MEM 133.902344 1563634006.0162
MEM 133.902344 1563634006.1170
MEM 133.902344 1563634006.2177
MEM 133.902344 1563634006.3184
MEM 133.902344 1563634006.4191
MEM 133.902344 1563634006.5199
MEM 133.902344 1563634006.6206
MEM 133.902344 1563634006.7214
MEM 133.902344 1563634006.8221
MEM 133.902344 1563634006.9228
MEM 133.902344 1563634007.0235
MEM 133.902344 1563634007.1243
MEM 133.902344 1563634007.2250
MEM 134.128906 1563634007.3257
MEM 134.128906 1563634007.4265
MEM 134.128906 1563634007.5272
MEM 134.128906 1563634007.6279
MEM 134.128906 1563634007.7286
MEM 134.128906 1563634007.8294
MEM 134.128906 1563634007.9301
MEM 134.128906 1563634008.0309
MEM 134.128906 1563634008.1316
MEM 134.128906 1563634008.2323
MEM 134.128906 1563634008.3331
MEM 134.128906 1563634008.4338
MEM 134.128906 1563634008.5345
MEM 134.921875 1563634008.6352
MEM 134.921875 1563634008.7360
MEM 134.921875 1563634008.8367
MEM 134.921875 1563634008.9374
MEM 134.921875 1563634009.0381
MEM 134.925781 1563634009.1389
MEM 134.933594 1563634009.2396
MEM 134.945312 1563634009.3404
MEM 134.980469 1563634009.4411
MEM 135.140625 1563634009.5418
MEM 137.175781 1563634009.6426
MEM 139.765625 1563634009.7432
MEM 139.765625 1563634009.8440
MEM 135.917969 1563634009.9448
MEM 135.917969 1563634010.0453
MEM 135.917969 1563634010.1461
MEM 135.917969 1563634010.2468
MEM 135.917969 1563634010.3475
MEM 135.917969 1563634010.4483
MEM 135.917969 1563634010.5490
MEM 135.917969 1563634010.6497
MEM 135.917969 1563634010.7504
MEM 135.917969 1563634010.8512
MEM 135.917969 1563634010.9519
MEM 135.917969 1563634011.0526
MEM 135.917969 1563634011.1533
MEM 135.917969 1563634011.2541
MEM 135.917969 1563634011.3548
MEM 135.917969 1563634011.4556
MEM 135.917969 1563634011.5563
MEM 135.917969 1563634011.6570
MEM 135.917969 1563634011.7578
MEM 135.917969 1563634011.8585
MEM 135.917969 1563634011.9592
MEM 135.917969 1563634012.0599
MEM 135.917969 1563634012.1606
MEM 135.917969 1563634012.2614
MEM 135.917969 1563634012.3621
MEM 135.917969 1563634012.4629
MEM 135.917969 1563634012.5636
MEM 135.917969 1563634012.6643
MEM 135.917969 1563634012.7651
MEM 135.917969 1563634012.8658
MEM 135.917969 1563634012.9665
MEM 135.917969 1563634013.0672
MEM 135.917969 1563634013.1680
MEM 135.917969 1563634013.2687
MEM 135.917969 1563634013.3694
MEM 135.917969 1563634013.4702
MEM 135.917969 1563634013.5709
MEM 135.917969 1563634013.6716
MEM 135.917969 1563634013.7724
MEM 135.917969 1563634013.8731
MEM 135.917969 1563634013.9738
MEM 135.917969 1563634014.0746
MEM 135.917969 1563634014.1753
MEM 135.917969 1563634014.2760
MEM 135.917969 1563634014.3767
MEM 135.917969 1563634014.4775
MEM 135.917969 1563634014.5782
MEM 135.917969 1563634014.6789
MEM 135.917969 1563634014.7797
MEM 135.917969 1563634014.8804
MEM 135.917969 1563634014.9812
MEM 135.917969 1563634015.0819
MEM 135.917969 1563634015.1826
MEM 135.917969 1563634015.2833
MEM 135.917969 1563634015.3840
MEM 135.917969 1563634015.4848
MEM 135.917969 1563634015.5855
MEM 135.917969 1563634015.6863
MEM 135.917969 1563634015.7870
MEM 135.917969 1563634015.8877
MEM 135.917969 1563634015.9885
MEM 135.917969 1563634016.0892
MEM 135.917969 1563634016.1899
MEM 135.917969 1563634016.2907
MEM 135.917969 1563634016.3908
MEM 135.917969 1563634016.4915
MEM 135.917969 1563634016.5923
MEM 135.917969 1563634016.6930
MEM 135.917969 1563634016.7937
MEM 135.917969 1563634016.8945
MEM 135.917969 1563634016.9952
MEM 135.917969 1563634017.0960
MEM 135.917969 1563634017.1967
MEM 135.917969 1563634017.2974
MEM 135.917969 1563634017.3981
MEM 135.917969 1563634017.4988
MEM 135.917969 1563634017.5996
MEM 135.917969 1563634017.7003
MEM 135.917969 1563634017.8010
MEM 135.917969 1563634017.9014
MEM 135.917969 1563634018.0021
MEM 135.917969 1563634018.1029
MEM 135.917969 1563634018.2036
MEM 135.917969 1563634018.3043
MEM 135.917969 1563634018.4050
MEM 135.917969 1563634018.5058
MEM 135.917969 1563634018.6065
MEM 135.917969 1563634018.7072
MEM 135.917969 1563634018.8079
MEM 135.917969 1563634018.9087
MEM 135.917969 1563634019.0094
MEM 135.917969 1563634019.1102
MEM 136.179688 1563634019.2109
MEM 136.179688 1563634019.3116
MEM 136.179688 1563634019.4124
MEM 136.179688 1563634019.5131
MEM 136.179688 1563634019.6138
MEM 136.179688 1563634019.7146
MEM 136.179688 1563634019.8152
MEM 136.179688 1563634019.9160
MEM 136.179688 1563634020.0167
MEM 136.179688 1563634020.1175
MEM 136.179688 1563634020.2180
MEM 136.179688 1563634020.3187
MEM 136.179688 1563634020.4195
MEM 136.179688 1563634020.5202
MEM 136.179688 1563634020.6209
MEM 136.179688 1563634020.7216
MEM 136.179688 1563634020.8224
MEM 136.179688 1563634020.9231
MEM 136.179688 1563634021.0238
MEM 136.179688 1563634021.1246
MEM 136.179688 1563634021.2253
MEM 136.179688 1563634021.3260
MEM 136.179688 1563634021.4268
MEM 136.179688 1563634021.5275
MEM 136.183594 1563634021.6282
MEM 136.183594 1563634021.7290
MEM 136.183594 1563634021.8297
MEM 136.183594 1563634021.9304
MEM 136.183594 1563634022.0312
MEM 136.183594 1563634022.1319
MEM 136.183594 1563634022.2326
MEM 136.183594 1563634022.3333
MEM 136.183594 1563634022.4340
MEM 136.183594 1563634022.5342
MEM 136.183594 1563634022.6350
MEM 136.183594 1563634022.7357
MEM 136.183594 1563634022.8365
MEM 136.183594 1563634022.9372
MEM 136.183594 1563634023.0379
MEM 136.183594 1563634023.1387
MEM 136.183594 1563634023.2394
MEM 136.496094 1563634023.3401
MEM 136.519531 1563634023.4408
MEM 136.519531 1563634023.5415
MEM 136.519531 1563634023.6423
MEM 136.519531 1563634023.7430
MEM 136.519531 1563634023.8437
MEM 136.519531 1563634023.9445
MEM 136.332031 1563634024.0452
MEM 136.332031 1563634024.1459
MEM 131.929688 1563634024.2467
MEM 131.929688 1563634024.3472
MEM 131.929688 1563634024.4479
MEM 131.929688 1563634024.5487
MEM 131.929688 1563634024.6494
MEM 131.929688 1563634024.7501
MEM 131.929688 1563634024.8509
MEM 131.929688 1563634024.9516
MEM 131.929688 1563634025.0523
MEM 131.929688 1563634025.1531
MEM 131.929688 1563634025.2538
MEM 131.929688 1563634025.3545
MEM 131.929688 1563634025.4552
MEM 131.929688 1563634025.5559
MEM 131.929688 1563634025.6560
MEM 131.929688 1563634025.7568
MEM 131.929688 1563634025.8575
MEM 131.929688 1563634025.9582
MEM 131.929688 1563634026.0589
MEM 131.929688 1563634026.1597
MEM 131.929688 1563634026.2604
MEM 131.929688 1563634026.3611
MEM 131.929688 1563634026.4619
MEM 131.929688 1563634026.5626
MEM 131.929688 1563634026.6633
MEM 131.929688 1563634026.7641
MEM 131.929688 1563634026.8648
MEM 131.929688 1563634026.9655
MEM 131.929688 1563634027.0663
MEM 131.929688 1563634027.1670
MEM 131.929688 1563634027.2677
MEM 131.929688 1563634027.3679
MEM 131.929688 1563634027.4687
MEM 131.929688 1563634027.5694
MEM 131.929688 1563634027.6701
MEM 131.929688 1563634027.7709
MEM 131.929688 1563634027.8716
MEM 131.929688 1563634027.9723
MEM 131.929688 1563634028.0730
MEM 131.929688 1563634028.1738
MEM 131.929688 1563634028.2745
MEM 131.929688 1563634028.3753
MEM 131.929688 1563634028.4760
MEM 131.929688 1563634028.5767
MEM 131.929688 1563634028.6774
MEM 131.929688 1563634028.7781
MEM 131.929688 1563634028.8789
MEM 131.929688 1563634028.9796
MEM 131.929688 1563634029.0804
MEM 131.929688 1563634029.1811
MEM 131.929688 1563634029.2818
MEM 131.929688 1563634029.3825
MEM 131.929688 1563634029.4833
MEM 131.929688 1563634029.5840
MEM 131.929688 1563634029.6848
MEM 131.929688 1563634029.7855
MEM 131.929688 1563634029.8862
MEM 131.929688 1563634029.9869
MEM 131.929688 1563634030.0876
MEM 131.929688 1563634030.1884
MEM 131.929688 1563634030.2891
MEM 131.929688 1563634030.3899
MEM 131.929688 1563634030.4906
MEM 131.929688 1563634030.5911
MEM 131.929688 1563634030.6919
MEM 131.929688 1563634030.7926
MEM 131.929688 1563634030.8933
MEM 131.929688 1563634030.9940
MEM 131.929688 1563634031.0948
MEM 131.929688 1563634031.1955
MEM 132.675781 1563634031.2962
MEM 132.718750 1563634031.3970
MEM 132.718750 1563634031.4977
MEM 132.718750 1563634031.5984
MEM 132.718750 1563634031.6992
MEM 132.718750 1563634031.7999
MEM 132.902344 1563634031.9006
MEM 132.902344 1563634032.0013
MEM 132.902344 1563634032.1020
MEM 132.902344 1563634032.2028
MEM 132.902344 1563634032.3035
MEM 132.902344 1563634032.4042
MEM 132.902344 1563634032.5050
MEM 133.031250 1563634032.6057
MEM 133.031250 1563634032.7065
MEM 133.031250 1563634032.8072
MEM 133.031250 1563634032.9076
MEM 133.031250 1563634033.0083
MEM 133.031250 1563634033.1091
MEM 133.031250 1563634033.2098
MEM 133.031250 1563634033.3106
MEM 133.031250 1563634033.4113
MEM 133.031250 1563634033.5120
MEM 133.031250 1563634033.6128
MEM 133.031250 1563634033.7128
MEM 133.031250 1563634033.8135
MEM 133.031250 1563634033.9142
MEM 133.031250 1563634034.0149
MEM 133.031250 1563634034.1157
MEM 133.031250 1563634034.2164
MEM 133.031250 1563634034.3171
MEM 133.031250 1563634034.4179
MEM 133.031250 1563634034.5186
MEM 133.031250 1563634034.6193
MEM 133.031250 1563634034.7200
MEM 133.031250 1563634034.8208
MEM 133.031250 1563634034.9215
MEM 133.031250 1563634035.0223
MEM 133.031250 1563634035.1230
MEM 133.031250 1563634035.2237
MEM 133.031250 1563634035.3244
MEM 133.031250 1563634035.4252
MEM 133.031250 1563634035.5259
MEM 133.031250 1563634035.6266
MEM 133.031250 1563634035.7274
MEM 133.031250 1563634035.8281
MEM 133.031250 1563634035.9288
MEM 133.031250 1563634036.0296
MEM 133.031250 1563634036.1303
MEM 133.031250 1563634036.2310
MEM 133.031250 1563634036.3317
MEM 133.031250 1563634036.4324
MEM 133.031250 1563634036.5332
MEM 133.031250 1563634036.6339
MEM 133.031250 1563634036.7347
MEM 133.031250 1563634036.8354
MEM 133.031250 1563634036.9361
MEM 133.031250 1563634037.0367
MEM 133.031250 1563634037.1374
MEM 133.031250 1563634037.2381
MEM 133.031250 1563634037.3389
MEM 133.031250 1563634037.4396
MEM 133.031250 1563634037.5403
MEM 133.031250 1563634037.6411
MEM 133.031250 1563634037.7418
MEM 133.031250 1563634037.8426
MEM 133.031250 1563634037.9433
MEM 133.312500 1563634038.0440
MEM 133.312500 1563634038.1447
MEM 133.312500 1563634038.2454
MEM 133.312500 1563634038.3462
MEM 133.312500 1563634038.4469
MEM 133.312500 1563634038.5477
MEM 133.312500 1563634038.6484
MEM 133.312500 1563634038.7491
MEM 134.558594 1563634038.8498
MEM 134.558594 1563634038.9505
MEM 134.558594 1563634039.0513
MEM 134.558594 1563634039.1520
MEM 134.558594 1563634039.2528
MEM 134.558594 1563634039.3535
MEM 134.558594 1563634039.4542
MEM 134.558594 1563634039.5549
MEM 134.558594 1563634039.6557
MEM 134.558594 1563634039.7564
MEM 134.558594 1563634039.8572
MEM 134.558594 1563634039.9579
MEM 134.558594 1563634040.0586
MEM 134.558594 1563634040.1594
MEM 134.558594 1563634040.2601
MEM 134.558594 1563634040.3608
MEM 134.558594 1563634040.4615
MEM 134.558594 1563634040.5622
MEM 134.558594 1563634040.6630
MEM 134.558594 1563634040.7637
MEM 134.558594 1563634040.8645
MEM 134.558594 1563634040.9652
MEM 134.558594 1563634041.0659
MEM 134.558594 1563634041.1667
MEM 134.558594 1563634041.2674
MEM 134.558594 1563634041.3681
MEM 134.558594 1563634041.4688
MEM 134.558594 1563634041.5696
MEM 134.558594 1563634041.6703
MEM 134.558594 1563634041.7710
MEM 134.558594 1563634041.8717
MEM 134.558594 1563634041.9725
MEM 134.558594 1563634042.0732
MEM 134.558594 1563634042.1740
MEM 134.558594 1563634042.2747
MEM 134.558594 1563634042.3754
MEM 134.558594 1563634042.4762
MEM 134.558594 1563634042.5768
MEM 134.558594 1563634042.6776
MEM 134.558594 1563634042.7783
MEM 134.558594 1563634042.8791
MEM 134.558594 1563634042.9798
MEM 134.558594 1563634043.0805
MEM 134.558594 1563634043.1812
MEM 134.558594 1563634043.2820
MEM 134.558594 1563634043.3827
MEM 134.558594 1563634043.4835
MEM 134.558594 1563634043.5842
MEM 134.558594 1563634043.6849
MEM 134.558594 1563634043.7856
MEM 134.558594 1563634043.8864
MEM 134.558594 1563634043.9871
MEM 134.558594 1563634044.0878
MEM 134.558594 1563634044.1886
MEM 134.558594 1563634044.2893
MEM 134.558594 1563634044.3900
MEM 134.558594 1563634044.4907
MEM 134.558594 1563634044.5915
MEM 134.558594 1563634044.6922
MEM 134.558594 1563634044.7929
MEM 134.558594 1563634044.8937
MEM 134.558594 1563634044.9942
MEM 134.558594 1563634045.0949
MEM 134.558594 1563634045.1957
MEM 134.558594 1563634045.2964
MEM 134.558594 1563634045.3971
MEM 134.558594 1563634045.4978
MEM 134.558594 1563634045.5986
MEM 134.558594 1563634045.6993
MEM 134.558594 1563634045.8000
MEM 134.558594 1563634045.9008
MEM 134.558594 1563634046.0015
MEM 134.558594 1563634046.1022
MEM 134.558594 1563634046.2030
MEM 134.558594 1563634046.3037
MEM 134.558594 1563634046.4044
MEM 134.558594 1563634046.5051
MEM 134.558594 1563634046.6058
MEM 134.558594 1563634046.7066
MEM 134.558594 1563634046.8073
MEM 134.558594 1563634046.9080
MEM 134.558594 1563634047.0088
MEM 134.558594 1563634047.1095
MEM 134.558594 1563634047.2103
MEM 134.558594 1563634047.3110
MEM 134.558594 1563634047.4117
MEM 134.558594 1563634047.5125
MEM 134.558594 1563634047.6132
MEM 134.558594 1563634047.7139
MEM 134.558594 1563634047.8146
MEM 134.558594 1563634047.9153
MEM 134.703125 1563634048.0161
MEM 134.703125 1563634048.1168
MEM 134.703125 1563634048.2176
MEM 134.703125 1563634048.3183
MEM 134.703125 1563634048.4190
MEM 134.703125 1563634048.5198
MEM 134.703125 1563634048.6205
MEM 134.957031 1563634048.7212
MEM 134.957031 1563634048.8219
MEM 134.957031 1563634048.9226
MEM 134.960938 1563634049.0234
MEM 134.960938 1563634049.1243
MEM 134.960938 1563634049.2250
MEM 134.960938 1563634049.3255
MEM 134.960938 1563634049.4262
MEM 134.960938 1563634049.5269
MEM 134.960938 1563634049.6277
MEM 134.960938 1563634049.7284
MEM 134.960938 1563634049.8291
MEM 134.960938 1563634049.9298
MEM 134.960938 1563634050.0306
MEM 134.960938 1563634050.1313
MEM 134.960938 1563634050.2320
MEM 134.960938 1563634050.3328
MEM 134.960938 1563634050.4335
MEM 134.960938 1563634050.5342
MEM 134.960938 1563634050.6350
MEM 134.960938 1563634050.7357
MEM 134.960938 1563634050.8364
MEM 134.960938 1563634050.9371
MEM 134.960938 1563634051.0379
MEM 134.960938 1563634051.1386
MEM 134.960938 1563634051.2393
MEM 134.960938 1563634051.3400
MEM 134.960938 1563634051.4408
MEM 134.960938 1563634051.5415
MEM 134.960938 1563634051.6423
MEM 134.960938 1563634051.7430
MEM 134.960938 1563634051.8437
MEM 134.960938 1563634051.9442
MEM 134.960938 1563634052.0449
MEM 134.960938 1563634052.1456
MEM 134.960938 1563634052.2464
MEM 134.960938 1563634052.3471
MEM 134.960938 1563634052.4478
MEM 134.960938 1563634052.5486
MEM 134.960938 1563634052.6492
MEM 134.960938 1563634052.7500
MEM 134.960938 1563634052.8507
MEM 134.960938 1563634052.9514
MEM 134.960938 1563634053.0522
MEM 134.960938 1563634053.1529
MEM 134.960938 1563634053.2537
